0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,2.0374514270951805,0.0,0.0,0.0,2.333350071207899,0.0,1.882791634972418,0.0,0.0,0.0,0.0,0.0,4.568241207025751,0.0,0.0,100.0,96.90962206458742,99.90978006094294,100.0,100.0,98.07478888165907,99.60097045483522,99.4756782045138,96.88760592728538,96.32624025716932,100.0,94.15897368862711,97.8296911845514,99.9098523432836,98.87917857347205,94.8257151870667,100.0,100.0,99.112340505154,100.0,96.4255669596632,94.77030513804128,1.4469918401287891,0.9904042193579858,1.0677116643269453,0.0,0.0,0.0,0.0,0.0,1.2229588793664137,0.0,1.78503270669154,1.9546725674911989,0.0,4.170538473153998,0.0,0.0,0.0,2.530180954076736,0.0,0.0,0.0,1.3201410895859456,4.039016632232853,0.0,0.0,0.0,0.6956352372314731,7.477396571165525,0.0,0.0,11.579741613120248,4.627066885005116,1.307290567166279,5.9168616537419325,0.0,3.381941590284198,0.0,4.595321741333782,2.172196113036637,0.0,0.0,1.818792500087777,0.0317019724473861,2.9398889541198354,3.1049341216431112,0.0,7.353305762623406,0.0,0.0,4.545766721252267,0.0,2.894420410549341,0.0,0.0,0.0,2.846042935287257,0.0,0.0,0.0,0.0,0.0,0.3955514536533526
0.0,0.0,0.1966666181093558,1.5477805382005227,3.553788339265246,0.0,98.61969767651486,98.2157532688612,100.0,98.95031665062048,100.0,0.0,3.2316132979731265,1.1431378775312837,0.0,0.0,0.0,0.0,0.0,0.0,0.3424969522941219,1.7174917988787468,2.7128704935636496,0.0,0.0,0.0,0.0,0.0,0.7915641293769207,0.0,1.3501886715384304,0.0,0.0,1.3835423692630568,0.0,3.5484153738098843,0.0,2.125005860363699,3.306768318184933,1.3727439874329337,3.4926645692033627,3.106445017238213,1.0059409088088822,2.036724862959548,0.6251562889988074,0.0,3.2034182796260127,1.9806692031540547,0.0,0.4336119589152385,2.039153576325188,0.0,0.0,0.0,0.0,0.0,0.0,3.2382795401516,0.0,0.0,0.0,1.2965256568839785,0.0,3.773956865512413,0.0,0.0,0.0,0.5039352954584119,0.0,1.0104658777529731,0.0,0.9608224512550202,0.0,0.0,3.915856238036598,0.0,0.9609462995140636,1.7842748656646727,3.777607828335606,0.0,0.0,1.805102047968541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2369311700847238,0.9185173682629536,1.479312542070456,1.3501481485396614,2.019241874671495,0.0,2.039023686717028,0.0,3.751128464639108,1.449710275389964,3.0042945947345423
4.321799482225113,99.71278497095564,100.0,100.0,100.0,99.5863092552094,97.68689047272106,97.46619947636626,99.38859403881492,98.2147777523398,98.87066620437469,91.65490451239886,93.51287529085786,99.92369444154502,93.64461415888168,100.0,100.0,100.0,100.0,100.0,100.0,95.7060772374116,98.3692460633246,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1.993301008846192,0.0,0.0,0.0,1.5268306777145668,9.819267554272235,0.0,0.0,0.0,0.0,6.213671830967502,6.271856665832721,0.0,0.0,0.0,0.0,1.6542256572188192,0.0,0.0,4.027774227773832,4.247366715774368,1.270850317178061,0.0,1.0705502664257875,1.8598635246947888,4.086725599521304,0.0,7.477835273831579,3.2320683437810347,5.415335731549162,0.0,0.0,3.208032423963397,0.0,0.8711064020053696,0.0,0.0,0.0,0.0,1.3208077245415295,0.0,0.0,0.0,0.1859023059706348,0.0,3.5395436749146847,0.0,0.0,0.0,4.445838453065544,1.913772866593332,4.788714354379727,0.0,2.869177450327137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.719613547471465,5.252419786962427,1.3594179740946275,4.948904017843632,0.0,0.0,0.0,1.4538540250427554,4.292928658648053
0.0,0.0,0.0,1.7407540189121602,0.0,0.0,0.0,1.2551603746098765,1.2667223240221916,0.0,0.6702043761689827,0.0,98.17677780428237,100.0,95.66490364888448,100.0,99.51924576048992,96.57534499846282,96.17749097097128,1.069347107653244,0.5015046865098897,0.0,0.7682497956487068,0.0,0.0,3.6431915022725136,0.0,3.047683523240892,0.0,2.4616411669280485,5.3705084688680005,0.0,0.8446244569476486,0.0,0.0,0.0,4.1462190459038135,0.731651754661021,0.0,1.0193761600061515,1.873889415476711,6.171883448296906,2.432943646472157,0.0,0.0,0.266442766723269,4.031518632726104,0.0,0.0,0.0,0.0,1.9715825420299613,4.662572388867576,2.259827590602686,4.86587355868361,3.109394151304274,0.0,0.0,0.5993775033266974,6.16544353972829,4.783374373827924,0.0,0.0,3.387707848760339,0.6162153963581168,3.972007958064352,2.681151899712521,3.9148244223811535,0.1258210251832453,0.0,0.6593683187004241,0.0,5.759403824334864,0.0,1.1838247413643304,3.7037074708278506,0.0975580175867208,1.3522832916932912,1.1367578815127908,0.357001789519435,1.5260327925939254,2.6815321710118147,2.329876692363688,0.0,0.0,0.5858508090748515,0.0,0.0,0.0,0.0,2.613878611681036,0.0,0.1048230677482087,2.370665147198967,3.022452669430482,3.294256986979879,0.6317004285305234,0.0,1.5444767862889686,0.5109762152073499
0.0,0.0,0.0,0.0,0.5910509971538844,7.492907236544148,95.99310365613252,91.7775414560532,100.0,91.29839429294364,100.0,99.97863446450016,95.03517597037477,96.3847426251383,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.20595187842396,95.38653141983998,99.88732519093404,4.164076016375624,5.776373199139331,5.029475610914769,2.865890178121726,1.3056167601893909,2.150652056851587,0.0,2.721003985155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.648215754386599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9663088775993005,3.5353788885377586,2.5142461927469046,0.0,0.0,0.0,0.0,1.761537146330333,0.0,0.0,3.1653290359791315,1.089943121194409,2.146087539184283,0.0,4.975642103154807,0.0,4.337529377729303,0.0,3.029736989133533,0.0,0.0,0.0,8.728475693299963,1.608611854983401,0.0,10.150720648494698,0.0,0.0,5.912483706032297,8.57589811221551,2.4520674031187704,2.6030297548778263,0.5799040084962199,0.0,2.192564067749305,1.066222784946251,0.0,0.0,0.0,0.0282322288470117,0.0,0.5757062543845025,1.3938074379442265,4.74552049610494,0.0,2.785463537684882,1.468787444149993,0.0,0.0,3.840337074944076,3.43958341117264
1.70289956178932,2.44563593364785,0.5309861317330582,1.0501429508050484,6.623511409393683,0.0,1.3178246493715022,0.0,0.0,2.243760288587316,0.1619095241024448,0.5141541453309793,1.541402218570708,0.0,0.0,0.0,0.7888186052285197,3.220231666350891,0.0,2.7243406535161254,0.0,0.5286157877074492,2.36182192095159,3.3262359520924187,0.0,4.07035171412142,1.9773111020638896,0.0,0.0,96.58274518714262,100.0,96.97242825163836,100.0,98.70609597248348,97.91126905635618,100.0,100.0,2.0341944721545544,0.0,0.0,4.145411491135597,0.0,3.515236274347961,0.0,0.0,0.0,0.0,5.611163203082909,0.0,0.0,3.562179693079724,0.0,0.0,0.0,4.633779273563821,2.646848888527549,0.0,0.0,1.5436182307872566,1.3209877550708498,0.0,1.011073252485801,0.9614942251490046,2.1490516443117413,1.7552443573283516,0.0,0.0,0.8709502580308872,0.0,0.1822473994436798,1.2579782024209385,0.0,0.0,0.0,0.0558959446368906,0.0,0.0,0.5418448498023083,0.2944147534700027,4.477577457301227,1.0090556211863102,6.910315475135507,3.810778063016305,5.0096706488389,0.0,0.8846011460294119,0.0,0.9688418750075434,1.2900852036771857,4.4680221040354215,1.9898113210995176,5.439667934650754,0.0,5.944546850131925,0.0797701906672071,0.0,3.949972114590075,0.6318659870251072,0.0145868554318154,0.4182005714528669
0.0,0.0,1.5317192739113823,0.0,3.2637140992687343,0.0,0.0,0.0,0.7363475382504195,3.617516567512079,2.8798135775084264,0.0,0.0,1.3190413497054354,1.7778962983373223,0.0,8.85463740884969,4.105695236733207,100.0,100.0,100.0,95.6201843356265,95.87228869875162,100.0,100.0,100.0,98.85737552618714,96.49239226886326,94.14339257714168,95.01212730318544,95.76863725179332,95.4961568326267,100.0,100.0,100.0,94.83867449342354,95.23970065643684,99.35835016803682,100.0,98.62043927692164,94.41739298178258,100.0,0.0,0.0,0.0,10.043358719080222,0.020416704697072,5.360717003318612,0.0,4.631270599826858,0.0,0.0,0.0,0.0,5.504043010813932,4.582135259657032,2.915418672434956,2.359391947799108,0.0,4.0226574218221165,0.0,3.0045133824284704,0.0,0.0,0.0,1.2199889555960697,0.0,6.465413816259522,0.0,0.0,0.0,0.0,3.295711180294315,6.798989050003796,6.99902527104398,0.4421495273948224,2.890299357049911,5.086560757189606,2.9684621448488144,0.0,0.0,0.7124239840216509,0.0,4.902127595565637,8.567710306042061,5.382953176399607,7.784665479950679,0.0,0.0,7.485892376621796,10.478052722491022,1.432980601422719,4.266929473914719,3.6145727557148137,0.0,0.0,3.295247365839564,0.0,0.0,1.7081306130242198
6.265370537799175,1.1349355160078474,4.483835611454698,0.4882703493178423,0.0,0.0,2.6580553030043874,0.0,100.0,98.84068489972168,90.48270391573284,95.54182848785072,95.97541519841172,100.0,99.77739265449804,100.0,100.0,98.89864341744038,99.85797336805886,100.0,100.0,98.9795291378482,99.77800562431452,95.47161297259692,100.0,100.0,96.73743726055272,93.77031094272458,98.74327775448027,95.60598387533994,98.15598031157548,94.51042090423928,94.39637857340354,4.526440871475645,5.271848820113875,2.81531328608919,0.0,3.555393533578765,0.0,0.0,0.3563064890136471,0.0,0.1190782833377341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.315908805806538,5.974567912623854,0.0,0.0,3.938644096564104,1.3573078577775988,0.0,4.531931357911264,0.1006781061949636,0.0,0.0,0.0,0.0,8.509070740346454,0.0,0.9380187767995238,0.0,2.950355801009924,2.944057713197254,0.898810028068187,0.0,2.915539493217645,2.3486319095657264,1.8290412949565724,0.0,0.0,6.006519213593745,0.0,0.0,6.58551931568143,0.0,3.600667258806552,1.4948193730830832,12.062771200061835,2.518110060459618,3.2681007049238504,0.0,1.7729530977173853,0.0,2.232906254148943,4.472514055591234,0.0,0.0,5.124802357744087,0.0,2.820865058060977,0.0,0.0,0.0,10.175899387839085
0.0,3.4393072594903256,2.676479094940849,3.443856737813692,0.0,0.0,0.2455576282329546,0.0,0.0,0.0,2.0481967726160755,1.886878302187672,0.7394994282574426,0.3076805503647426,0.0,0.0,0.0,0.0,2.1591002385135165,0.0,0.0,0.0,2.3567877576492826,0.0,0.7129129451624486,0.1564962180872258,0.0,0.0,97.98411771072486,99.4976669920977,0.0,1.395559723376656,1.8205273731566447,0.5112669378917917,1.3343585203059778,0.0,0.0,0.7572884588040972,1.5232132512741603,0.3768244943448992,0.0,0.0,0.0279234652966282,0.9330190499737698,0.0,0.2337540982148779,2.4700272647047865,0.0,0.0,0.0,0.0,3.053200109178421,0.0,0.0,0.5357743610300985,0.8630244987935151,0.0150840398792006,0.0,2.2336734700610896,0.3038238445249338,0.943918756216174,1.544265605910112,0.8284271077425166,0.0,0.0,0.2052724635747667,0.0,1.6850744052549205,0.0,0.0,0.0,0.7416618624640208,0.0,0.0,0.5673753132179152,0.0,0.0,0.0,1.6860987128636709,2.2257071750688726,0.0,0.0,0.8016717797645809,0.5341753678032577,0.6197464370478555,0.0,0.0,2.52602926172952,2.2459049287010937,0.0,0.6193314442882522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2791477228164534,0.0
0.0,0.0,0.0,0.2222235287200567,0.0,3.931459526862163,0.0,0.0,2.05447631739074,100.0,99.82912097532306,100.0,99.83950015033544,97.73971142665572,0.0,1.561077660535484,0.5309517751706734,2.1066997267287,0.0,0.4830447970538831,3.393607192468941,0.0,0.0,0.6910133656830085,0.0,2.9818282815928856,0.0,0.0,0.0,0.0,2.7506772933020223,0.0,0.3573940665109676,3.002302102311168,0.4959158813692536,1.1853110129987543,1.1597194834666102,3.14395238171736,1.4151015398685105,0.0,1.8249225109573588,0.8132677796238289,1.7516046436330388,0.0,0.6843304463946456,0.0,0.6798804949294003,0.0,1.730390064776897,0.0,3.1629495313089286,0.2300654569012244,1.8847368715172208,0.0,0.550175665568086,0.0,0.3185593347165876,0.0,0.0,0.0,0.0,1.5049437037651543,0.9753994570932294,2.028840153291457,0.0,0.0,0.92876142467941,0.0,0.0,0.6900240417871236,0.0,0.0,0.0,0.0,4.703128064701172,0.504750248636903,1.5801669361962865,0.6144553706330962,1.8084086490439248,0.0,2.610316017712519,0.0,0.3968211338115219,3.710455799926828,0.9874683026457016,0.0,0.0,1.0893168255656314,0.9727311319515866,0.0,0.0,0.0,0.0,0.0,2.5733349724363555,0.0,0.0,3.92131142277991,0.2518966119888348,3.421637984517512
0.0,2.2574231484819864,2.4215397816538298,0.0,0.5735539502101771,0.0,0.0,0.0,0.0,1.4778651251158854,2.635766053037468,0.3207168029537373,0.0,2.327097598026011,3.058973174333762,0.0,1.2983991046111514,100.0,100.0,100.0,100.0,96.1128370917996,100.0,100.0,100.0,100.0,99.52537706915668,97.60451916921204,100.0,0.0,1.0583085420116476,0.2242471043106317,0.0,0.0,0.0,3.2385852967024995,4.942001581215742,7.458211680740482,0.0,3.948764929968549,3.8240548808246735,0.0,0.8933022064655418,3.377054292133454,0.3286724711858382,0.0,0.0,0.0,0.0,0.0,0.0,2.914532597122793,0.0,0.0,1.4624658289760202,0.0,0.194041823383905,2.463663169225745,6.887343977323475,0.0,0.0,4.459956498369227,0.0,0.0,0.0,0.0,11.059033231764468,0.0,3.721035129036128,3.70158935784524,3.5578154003506715,0.0093011804390908,0.8579518828747394,0.0,0.0,3.4805927990766614,0.0,3.100745454004768,0.9273996965258317,0.0,0.0,4.439729890688519,0.0,0.0,0.0,4.126831798362616,5.638203835233037,1.6040478974250878,0.0,0.0,0.0,1.904457571959648,2.5505076891159604,2.6833472922120327,0.0,2.6475072272835174,2.090299039387301,0.0,0.0,1.1747989582027654
100.0,100.0,97.53326707177612,97.81391261670063,100.0,100.0,1.8881515687404056,0.0,0.0,1.2649572774812154,0.0,0.0,0.0,0.0,0.5925353707159257,0.0,0.0,0.0,0.0,1.0587263274745402,1.9212576825983552,0.6848824477964071,0.666278116113093,0.5412534478030167,1.5324746204442576,1.6633464639845752,0.0,2.976048273760455,1.7452120378282103,0.0,0.0,0.4190338825568612,1.8499319836725376,3.998596076263552,0.0,0.0,0.0,4.89859869648767,0.6858516700875791,2.761909316927815,0.0,2.9817315536591344,0.0,0.782261088146727,2.6486844194921315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758585968754867,0.0,0.0,0.709449948791733,0.9154410768958968,0.0,0.0,0.0,1.940189170002367,1.22255023452269,0.0,0.0787343043236946,0.0,3.661736981985529,1.449344167328614,0.2153779048403961,2.778406825202126,2.2898720416371847,0.0,5.024569225975749,0.0,1.2527360597354398,0.0,4.099398654810329,0.0,0.0,0.0,0.0,1.2489197717298104,0.030196812956467,1.6064794102153244,1.5276010412891066,0.0,2.881497343430527,0.0,3.144186696247411,2.786440094432125,0.0,3.3951665422192843,0.3285670355549654,0.0,2.803666871029204,1.2289149498546683,2.5656104482931834,0.0,0.5526830541601148,0.8653187234413219,0.0
