0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,y
9.36316406688663,9.85925729889817,4.5319458997256445,2.257207505871308,1.632877767901716,0.0,3.236463578053029,0.0,0.0,3.665513838313754,3.605460923130555,0.0,0.0,0.7024073068440314,95.58959285349654,100.0,100.0,100.0,92.55155062622634,100.0,100.0,95.11520888168072,98.96125476772744,93.59881143875631,98.68949049380414,100.0,98.98201408815628,100.0,96.49617058613856,93.90826881880037,100.0,100.0,94.64054956740156,91.61083557545388,100.0,97.50539000439905,100.0,99.4727239337342,97.73655919332391,100.0,6.835061773064061,0.0,6.368229165857489,0.0,1.8092491507363704,2.6044987489487634,2.218462843403738,0.0,0.0,0.6551104047158622,0.8971341741771686,0.0,0.8020547505810735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150322853208532,0.0,0.0,7.363308406472207,1.4045003399150064,100.0,98.7380152746998,98.03636444264308,100.0,99.34557107182069,97.62264744771385,90.63691740108688,99.52360651717008,100.0,95.42580858534777,100.0,98.75700414208885,100.0,100.0,97.91252428893507,94.01080871947434,100.0,100.0,90.60411890820292,98.88866458259147,100.0,99.2664400248408,100.0,100.0,96.93350375517096,99.0742802799058,2.1515313123146536,0.0,0.0,5.543550624358792,0.0,0.0,7.443171971674826,1.135814642262668,10.762480425105396
0.0,0.0,1.9232375533961656,92.11591811792591,98.02521014858698,98.3097518959132,100.0,100.0,100.0,99.44384119528848,100.0,100.0,94.21939209965365,100.0,98.86599768393108,100.0,97.17684109245457,93.05591799285509,100.0,99.17308896420587,91.37713193529572,98.14026218572424,97.88290032249662,99.03178987736872,100.0,100.0,99.07911969280806,93.15522448660514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360923305635572,11.919417129304176,3.919291251788168,0.0,0.0,0.0,0.0,0.0,0.0,0.2931835410794636,2.961390631051952,100.0,100.0,99.24067728266772,95.49801789827194,91.32260256446418,100.0,95.23942753803094,97.25355874422364,100.0,98.76896312939814,100.0,100.0,92.83706996957156,100.0,100.0,100.0,100.0,100.0,87.56116201764503,100.0,100.0,100.0,96.84618938321734,92.70923564126072,100.0,0.0,0.0,0.0,0.0,8.183119701973247,6.627387815688403,12.338384920636496,0.0,0.0,0.0,0.8737608778340973,0.0,3.661308532111839,0.0,1.9103709412412488,0.0,0.6366416583660441,9.221325608692966,6.807099789176745,5.574560299672355,4.135322838007478,0.8128134222804368,9.447411223322089,8.256072478979519,2.330512383552524,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.002627312455337,0.9308654961265082,2.7351080554962905,0.0,95.50871225043588,99.01113217347772,100.0,100.0,100.0,100.0,100.0,100.0,97.24297783956897,95.74197393394036,93.19315367084148,100.0,98.67139549323343,95.70622002989728,100.0,97.81032211248076,100.0,100.0,2.503979251386637,0.0,0.0,2.5999691455361367,4.951055403591053,0.0,0.7608644093015071,10.414750169933171,0.0,9.39626351967683,4.761799096643535,7.016597084768931,0.0,0.0,3.779845834102932,2.15570536132294,0.0,0.7856432243675563,0.0,0.0,0.0,0.0,2.314111478015481,2.749385523931945,0.0,0.0,0.0,0.0,0.0,97.94312463427596,98.62360829000924,100.0,97.54857561026915,100.0,100.0,99.52925726761482,94.8443826099203,93.18405342049826,91.28087174885356,95.94098073930355,96.5482954602894,93.82505306312096,99.93868054670244,100.0,100.0,94.77195156734486,100.0,1.685886195177277,3.099830803335621,0.0,7.499090398147711,0.0,0.8745032924990332,6.4073262794468935,6.787668861377462,0.0,2.8939598591882034,0.0,0.0,1.456542620369686,0.0,6.53242355801881,0.0,9.377424283950385,0.0,1.9323146520210648,2.828297591386357,0.0,0.0,0.0,0.0,0.0470648588515969,3.707182784881175
0.0,100.0,100.0,97.7203433223116,89.0364424181419,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.05899923982312,89.02030196469714,97.64010794517868,95.6114522987497,98.50134363130472,0.0,0.0,8.284499482430514,2.369592880781404,0.0,0.0,0.0,0.0,6.4820628012763,0.0,0.0,0.0,2.0633623265287917,0.0,0.0,7.46586969074864,0.0,2.629162565782174,1.9168917149839009,0.0,0.0,0.0,0.284337237385269,2.1252708437621504,0.6309757589558679,4.001370115091532,0.0,3.0571770083352883,5.342864340099784,0.0,0.0,95.78840814169122,88.49290715256106,89.19329854019075,98.42312767066764,98.85965762221193,96.51335799811103,100.0,100.0,100.0,100.0,99.4176278905123,96.12308697960724,98.42690331231675,95.7113870585695,100.0,100.0,95.2082209496481,94.2098951778524,0.2747160148642202,0.0,2.2266234055599106,8.08406245313663,0.0,0.0,9.35671558707456,14.76535804028658,1.5100503934425091,0.0,0.4490473550794502,1.2288218095272905,9.79423319281632,3.954238709606919,0.446435290924803,0.0,0.0,4.106748259217504,0.0,4.894071130101562,7.702063537548823,0.0,0.0,0.0,5.317586452270895,1.647366974339055,0.0,0.0,9.179056674714335,0.0,2.1793259218628926,0.0,0.405822103012423
0.052078895945828,0.0,0.8658096975082512,0.0,0.0,9.021443849249502,0.0,4.229613599458097,1.976778412081292,0.0,0.0,0.0,0.0,0.0,0.810157072229591,0.0,0.0,7.024211326348989,1.619993264128536,10.836285600728434,3.8515311318734753,4.357880354252014,0.0,0.0,0.0,1.3523803079074197,3.2043225633337764,1.6614072121952077,0.0,0.0,0.0,94.35455522827544,100.0,100.0,100.0,100.0,100.0,97.28652677652975,100.0,100.0,91.2997551159896,100.0,89.41089363595793,99.9358333195538,100.0,0.0,3.555111397299099,3.319972386993954,1.2653382930521622,0.0406954677313089,1.7020157972987286,3.841744414620584,2.58599297000517,0.0,8.557281808162701,1.1346082239558333,93.90687543579445,92.18758461647856,96.00478442007758,98.23097647355004,100.0,98.67298346687414,100.0,95.83646717337352,100.0,100.0,100.0,94.29402376638404,100.0,100.0,0.0,0.0,0.0,0.8405937040030201,0.8619206125185696,7.802237747477385,4.733134406949068,0.0,7.218802332530335,0.9656962935762654,0.0,4.535337996055982,0.0,6.316247109517342,0.0,0.5254428276918831,0.0,0.0,2.04134801423922,1.5866921369622684,0.3850918616060743,3.756206911706133,0.0,0.0,0.0887711772913557,0.0,0.0,0.0,0.0,0.9512674577475128,10.36194853693118
0.0,0.812935376900491,2.191555263878852,0.0,0.0,0.0,4.768043380205249,0.6860632998463995,2.926409916451343,0.0,0.0,0.0,0.0,0.0,1.1183004892428656,0.0,0.0,0.7092242714070076,0.0431505343542657,0.0,0.0,0.0,0.0,0.0,0.9629701194604392,2.889415509422475,96.7275264851706,100.0,100.0,100.0,98.29695071620932,100.0,95.78669366497137,100.0,98.6202841944431,100.0,100.0,100.0,100.0,94.10962707446068,97.5820720934128,100.0,100.0,99.47704383314404,95.13806017463384,100.0,91.2422539040742,94.71152176934864,100.0,96.96684909070746,95.20165926239156,96.95226596740812,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,5.081471898404948,0.0,0.0,1.954146514034531,0.0,0.0,6.807757072915205,1.6648851026461315,0.0,0.0,0.0,6.224878094758765,6.392097945181035,100.0,100.0,99.2372754107533,96.04518899110676,100.0,97.10689086606976,97.26034622354427,100.0,100.0,95.97668041241931,100.0,93.75557043732904,87.35538422036566,93.39040137295238,97.03962279741975,100.0,100.0,100.0,96.91878303020572,100.0,99.44863523086238,98.12964849527576,100.0,95.25840839839567,98.58068643080593,100.0,97.9240648401184,0.0
1.0544187452966016,0.0,7.948581643811839,1.024158687009627,0.4869560016987735,0.0,0.0,3.648713530148932,0.0,3.044120204664619,93.65183290970644,100.0,96.56584140714868,100.0,100.0,96.0350499513578,99.1757352354909,100.0,100.0,94.02743443527028,100.0,93.96589179963507,100.0,100.0,100.0,97.72490037197,100.0,0.0,0.0,2.6797818787828867,3.155665566604289,1.1003632019669825,1.596463535847283,11.116046851809562,3.2297434763406687,0.9541160916587276,0.0,5.025829112148318,0.0,0.0,3.419653321494732,1.407044602610202,1.241380489552998,9.908189540697729,0.0,2.086964258876282,10.045830561856878,0.0,5.942495596997646,5.188520344174247,0.0,0.0,0.0,0.0,0.0,0.0,100.0,91.96548693608392,95.05787268421314,95.33304542489888,99.28303987229,98.5482090508383,100.0,98.14693621626144,100.0,100.0,98.87244667599236,99.6419147340153,100.0,100.0,96.17909636297873,96.80871447915987,87.25648428471251,0.6846467433979615,0.0,2.330166411867405,8.561735115557106,8.192484396153144,0.0,1.7083465511401656,0.0,0.0,2.2059101617935584,0.0,0.0,0.0,0.2599613489928341,0.0,0.0,2.2946387227148164,0.4470090123523411,0.0,3.060530307929437,5.707093539793291,0.0,1.8333398572842048,0.0,1.2103203842345651,2.483866224849514,7.44455060346551,0.0
4.196186674300168,3.068088692641191,0.0,3.7857835198611305,91.43501681861665,100.0,94.77332756504909,100.0,100.0,100.0,100.0,99.25200362409998,100.0,97.88335689083502,99.1817347522436,95.58334373911272,100.0,95.43704430061352,95.48944352565869,100.0,99.63780046657888,96.6651631579114,100.0,98.08228981205508,100.0,94.12915486382508,100.0,90.4374823867719,100.0,97.25550350938651,100.0,0.0,4.3505241436513415,0.0,5.387352316207989,0.0,0.0,0.0,10.782098727253963,1.6449158299211686,0.0,2.687405209418724,0.2335498986746717,0.0,0.0,0.0,0.0,0.0,7.887415092896699,0.0,0.2624842011843782,4.920014822520409,2.022317844363125,0.0,0.823189865021766,0.0,0.0,4.872751597783552,4.706403243164376,99.45172574624046,100.0,100.0,95.44642729879114,100.0,100.0,100.0,97.53195167212417,96.62643039012424,97.663722260914,90.7863144447606,100.0,95.83588223759024,100.0,98.65345657196576,100.0,100.0,97.27211200201202,96.93808499162358,100.0,99.39263602168263,98.4200650066728,100.0,100.0,100.0,100.0,100.0,1.6978096679859989,1.150381983301461,0.0,0.0,0.0,12.612391788986407,0.0,0.0,0.0,14.698752776475343,0.0,10.385023837043455,0.0,1.822948583257722,4.018540341052827
0.0,4.572853200695722,0.0,6.010807092246726,0.7371646632132925,5.270736670013837,0.0,0.0,3.706774751457512,0.9777391147006198,0.0,4.914752099888464,3.723648357501496,0.0,0.0,4.5744392406756615,4.051960728724327,4.934184160738187,0.3857428966692424,0.0,0.0,0.00307906859942,100.0,98.99518593052588,97.06465205279125,98.17310108011418,100.0,100.0,92.16234859438936,94.57429118917302,94.87577724277384,100.0,100.0,100.0,100.0,99.40603258332742,92.9633565232522,98.10178043054452,93.0405272943598,1.229795692660528,0.0,0.0,0.8124874751202825,0.1271032735224254,0.0,0.0,2.6059272153149284,0.0,0.0,7.033936850952327,2.6246959838663795,0.0,3.2917266800891074,1.6821458500316553,0.0,4.931022434273706,0.0,0.0,9.060804567090898,0.0,0.0,96.3350152300876,98.6041348584084,99.0253664818919,98.51387563075316,93.40091471902456,100.0,97.65869712421338,100.0,100.0,98.07226059428822,95.7110345965898,100.0,98.91939694300407,97.43397581409891,100.0,90.53787065230574,100.0,0.0,1.669011740150442,2.5588356877498506,0.0,1.717575409261518,1.820271540156137,2.617163468016253,3.713890526439032,0.0,0.0,4.664942891230729,1.3088777810596266,0.0,11.45735047926112,0.0,0.0,0.0,0.8892710785745541,2.8944238070599795,2.110420811645949,0.0,0.0,0.0
0.0,3.1371785901039675,0.0,3.6534534267531584,1.5610089149140574,0.0,0.0194694409267051,4.283571064621423,0.0,0.0,0.7520490863115633,0.0,1.136976773146351,0.6002592260609573,2.818437975682473,1.811905398706412,2.2348895115495857,100.0,93.69918701577365,98.65575266159678,96.45737371372336,100.0,100.0,100.0,98.16177182998742,95.91252484536672,100.0,97.50419009615403,100.0,0.0,0.0,1.621124637150883,0.0,0.0,4.797052368306537,1.5702747533490646,1.8391369892065823,0.0,0.0,5.117249903614759,0.0,0.0,100.0,99.01929014831516,100.0,97.76110371426569,100.0,96.39800972682552,98.19080730629008,100.0,99.46498626404136,95.56375133741972,91.59176149051336,100.0,0.3230448290488709,0.0,2.859750722873235,0.0,1.2233604270529908,0.0,0.0,2.514207486808356,0.0,4.9267707304048685,0.0,0.0,0.0,4.747987556576407,0.0,7.334765359163019,0.0,7.642890242586737,2.160521296406188,7.3906325390880445,0.0,5.457620495415659,1.3064079248447404,0.6356141933399645,0.0,2.0718852375767165,5.104332368616063,0.0,0.0,0.1637270380906595,4.355077148253292,0.0,0.0,0.0,0.0,0.4357131602681087,2.903062224360057,0.6779786959081884,0.0,0.0,3.176780473813462,3.633266508509168,1.3124887595261991,0.0,0.0,0.0,0.0
